year,month,theme,event_count,avg_tone,avg_mentions,positive_pct,negative_pct
2021,6,UAE_MORTGAGE_MARKET,42,0.63,82.29,40.48,19.05
2021,6,UAE_PROPERTY_INVESTMENT,27,0.78,59.48,51.85,18.52
2021,6,UAE_REAL_ESTATE_MARKET,34,2.11,77.21,58.82,2.94
2021,7,AFFORDABLE_HOUSING_UAE,43,0.25,66.53,44.19,23.26
2021,7,ARAMCO_UAE_OIL,29,0.59,63.72,48.28,24.14
2021,7,DLD_TRANSACTIONS,43,1.33,72.4,58.14,13.95
2021,7,DUBAI_INFRASTRUCTURE,51,1.07,68.82,50.98,19.61
2021,7,DUBAI_LUXURY_REAL_ESTATE,54,0.4,81.3,50.0,22.22
2021,7,DUBAI_PROPERTY_PRICES,44,0.99,73.11,47.73,22.73
2021,7,DUBAI_RENTAL_MARKET,40,1.27,68.65,47.5,20.0
2021,7,DUBAI_TOURISM,38,0.65,71.08,44.74,15.79
2021,7,EXPO2020_DUBAI,37,1.48,69.08,56.76,16.22
2021,7,GOLDEN_VISA_UAE,39,0.46,77.62,48.72,28.21
2021,7,OFFPLAN_SALES_UAE,34,1.88,61.12,58.82,14.71
2021,7,PROPTECH_UAE,35,0.49,74.89,37.14,28.57
2021,7,REITS_UAE,41,0.9,84.8,51.22,24.39
2021,7,SUSTAINABLE_BUILDINGS_UAE,49,0.76,85.82,46.94,20.41
2021,7,UAE_CRYPTO_REGULATION,39,1.26,84.56,53.85,17.95
2021,7,UAE_ECONOMY_GROWTH,35,0.87,62.71,57.14,25.71
2021,7,UAE_FINTECH,44,1.12,68.8,47.73,9.09
2021,7,UAE_MORTGAGE_MARKET,43,1.15,68.91,55.81,16.28
2021,7,UAE_PROPERTY_INVESTMENT,38,1.94,62.61,50.0,10.53
2021,7,UAE_REAL_ESTATE_MARKET,47,1.22,83.17,57.45,25.53
2021,8,AFFORDABLE_HOUSING_UAE,40,0.54,71.35,37.5,22.5
2021,8,ARAMCO_UAE_OIL,37,1.65,71.59,59.46,10.81
2021,8,DLD_TRANSACTIONS,41,1.31,74.85,51.22,17.07
2021,8,DUBAI_INFRASTRUCTURE,54,0.47,72.3,40.74,24.07
2021,8,DUBAI_LUXURY_REAL_ESTATE,52,1.26,76.37,50.0,21.15
2021,8,DUBAI_PROPERTY_PRICES,45,0.78,74.78,53.33,22.22
2021,8,DUBAI_RENTAL_MARKET,51,1.57,81.22,52.94,7.84
2021,8,DUBAI_TOURISM,54,0.56,70.59,46.3,18.52
2021,8,EXPO2020_DUBAI,42,1.5,70.67,66.67,14.29
2021,8,GOLDEN_VISA_UAE,39,1.32,79.92,56.41,17.95
2021,8,OFFPLAN_SALES_UAE,50,0.61,72.06,46.0,24.0
2021,8,PROPTECH_UAE,37,0.73,81.7,40.54,18.92
2021,8,REITS_UAE,47,1.01,78.74,59.57,23.4
2021,8,SUSTAINABLE_BUILDINGS_UAE,45,0.39,78.82,42.22,15.56
2021,8,UAE_CRYPTO_REGULATION,36,1.6,73.72,52.78,8.33
2021,8,UAE_ECONOMY_GROWTH,34,0.16,66.41,47.06,26.47
2021,8,UAE_FINTECH,41,0.75,74.15,53.66,24.39
2021,8,UAE_MORTGAGE_MARKET,54,1.3,76.78,57.41,18.52
2021,8,UAE_PROPERTY_INVESTMENT,49,0.98,77.29,55.1,18.37
2021,8,UAE_REAL_ESTATE_MARKET,50,0.46,69.74,40.0,24.0
2021,9,AFFORDABLE_HOUSING_UAE,39,0.29,85.56,41.03,20.51
2021,9,ARAMCO_UAE_OIL,39,0.49,69.97,46.15,17.95
2021,9,DLD_TRANSACTIONS,44,0.95,68.52,47.73,20.45
2021,9,DUBAI_INFRASTRUCTURE,43,0.22,75.88,44.19,25.58
2021,9,DUBAI_LUXURY_REAL_ESTATE,47,0.85,72.17,51.06,23.4
2021,9,DUBAI_PROPERTY_PRICES,44,-0.04,74.61,38.64,27.27
2021,9,DUBAI_RENTAL_MARKET,39,0.8,79.54,46.15,15.38
2021,9,DUBAI_TOURISM,38,1.47,65.21,50.0,7.89
2021,9,EXPO2020_DUBAI,32,1.27,83.03,50.0,15.62
2021,9,GOLDEN_VISA_UAE,45,0.34,71.89,46.67,28.89
2021,9,OFFPLAN_SALES_UAE,39,0.62,86.54,48.72,23.08
2021,9,PROPTECH_UAE,34,0.57,88.79,44.12,26.47
2021,9,REITS_UAE,38,1.93,64.97,68.42,13.16
2021,9,SUSTAINABLE_BUILDINGS_UAE,32,0.75,81.16,40.62,18.75
2021,9,UAE_CRYPTO_REGULATION,39,0.91,82.92,43.59,12.82
2021,9,UAE_ECONOMY_GROWTH,39,0.7,79.41,53.85,33.33
2021,9,UAE_FINTECH,39,0.74,80.92,51.28,23.08
2021,9,UAE_MORTGAGE_MARKET,39,0.68,60.9,53.85,20.51
2021,9,UAE_PROPERTY_INVESTMENT,39,0.3,75.18,43.59,23.08
2021,9,UAE_REAL_ESTATE_MARKET,30,0.83,75.33,56.67,26.67
2021,10,AFFORDABLE_HOUSING_UAE,37,0.62,69.49,45.95,24.32
2021,10,ARAMCO_UAE_OIL,48,0.4,87.0,43.75,22.92
2021,10,DLD_TRANSACTIONS,54,1.01,79.33,50.0,14.81
2021,10,DUBAI_INFRASTRUCTURE,45,1.2,71.51,66.67,20.0
2021,10,DUBAI_LUXURY_REAL_ESTATE,41,0.33,73.78,43.9,19.51
2021,10,DUBAI_PROPERTY_PRICES,46,0.88,73.48,47.83,10.87
2021,10,DUBAI_RENTAL_MARKET,50,0.39,81.76,40.0,20.0
2021,10,DUBAI_TOURISM,57,1.19,76.16,59.65,19.3
2021,10,EXPO2020_DUBAI,50,0.31,69.34,46.0,28.0
2021,10,GOLDEN_VISA_UAE,47,0.67,72.55,44.68,14.89
2021,10,OFFPLAN_SALES_UAE,53,0.74,80.53,49.06,22.64
2021,10,PROPTECH_UAE,48,1.0,76.02,45.83,22.92
2021,10,REITS_UAE,38,1.52,75.61,60.53,15.79
2021,10,SUSTAINABLE_BUILDINGS_UAE,42,1.04,73.67,59.52,11.9
2021,10,UAE_CRYPTO_REGULATION,54,0.95,85.78,50.0,18.52
2021,10,UAE_ECONOMY_GROWTH,54,1.08,77.87,51.85,18.52
2021,10,UAE_FINTECH,36,1.34,83.56,50.0,11.11
2021,10,UAE_MORTGAGE_MARKET,39,1.24,80.28,48.72,23.08
2021,10,UAE_PROPERTY_INVESTMENT,39,1.05,76.0,51.28,20.51
2021,10,UAE_REAL_ESTATE_MARKET,49,0.47,78.55,46.94,22.45
2021,11,AFFORDABLE_HOUSING_UAE,34,1.11,69.65,55.88,17.65
2021,11,ARAMCO_UAE_OIL,42,0.36,77.95,40.48,16.67
2021,11,DLD_TRANSACTIONS,38,0.96,73.63,52.63,23.68
2021,11,DUBAI_INFRASTRUCTURE,37,0.43,63.65,45.95,18.92
2021,11,DUBAI_LUXURY_REAL_ESTATE,37,0.3,94.11,45.95,21.62
2021,11,DUBAI_PROPERTY_PRICES,40,1.22,80.8,47.5,15.0
2021,11,DUBAI_RENTAL_MARKET,38,2.54,62.74,68.42,7.89
2021,11,DUBAI_TOURISM,35,0.99,78.66,48.57,20.0
2021,11,EXPO2020_DUBAI,44,0.91,67.25,52.27,25.0
2021,11,GOLDEN_VISA_UAE,31,0.33,72.1,51.61,25.81
2021,11,OFFPLAN_SALES_UAE,44,0.51,78.23,45.45,31.82
2021,11,PROPTECH_UAE,45,0.46,78.33,40.0,24.44
2021,11,REITS_UAE,36,1.01,80.69,58.33,22.22
2021,11,SUSTAINABLE_BUILDINGS_UAE,43,1.21,72.05,48.84,20.93
2021,11,UAE_CRYPTO_REGULATION,32,-0.03,73.19,31.25,34.38
2021,11,UAE_ECONOMY_GROWTH,38,0.87,79.08,44.74,18.42
2021,11,UAE_FINTECH,45,1.03,73.42,46.67,26.67
2021,11,UAE_MORTGAGE_MARKET,36,0.82,68.78,44.44,19.44
2021,11,UAE_PROPERTY_INVESTMENT,43,0.59,60.91,44.19,27.91
2021,11,UAE_REAL_ESTATE_MARKET,48,0.96,74.79,54.17,22.92
2021,12,AFFORDABLE_HOUSING_UAE,35,1.08,89.8,51.43,17.14
2021,12,ARAMCO_UAE_OIL,51,1.25,85.16,56.86,21.57
2021,12,DLD_TRANSACTIONS,41,0.44,75.95,48.78,19.51
2021,12,DUBAI_INFRASTRUCTURE,33,0.44,71.06,39.39,15.15
2021,12,DUBAI_LUXURY_REAL_ESTATE,43,1.18,83.09,51.16,20.93
2021,12,DUBAI_PROPERTY_PRICES,39,1.1,88.13,51.28,17.95
2021,12,DUBAI_RENTAL_MARKET,38,0.51,72.21,34.21,21.05
2021,12,DUBAI_TOURISM,45,0.13,81.38,33.33,26.67
2021,12,EXPO2020_DUBAI,45,0.99,76.24,53.33,15.56
2021,12,GOLDEN_VISA_UAE,44,0.79,85.7,50.0,22.73
2021,12,OFFPLAN_SALES_UAE,45,1.4,73.91,60.0,15.56
2021,12,PROPTECH_UAE,49,0.8,78.94,51.02,26.53
2021,12,REITS_UAE,42,1.05,75.5,59.52,21.43
2021,12,SUSTAINABLE_BUILDINGS_UAE,43,0.81,75.16,44.19,16.28
2021,12,UAE_CRYPTO_REGULATION,50,1.19,55.68,56.0,20.0
2021,12,UAE_ECONOMY_GROWTH,41,1.52,81.88,51.22,9.76
2021,12,UAE_FINTECH,32,1.0,80.38,50.0,18.75
2021,12,UAE_MORTGAGE_MARKET,36,0.76,72.47,44.44,22.22
2021,12,UAE_PROPERTY_INVESTMENT,47,0.01,67.34,44.68,25.53
2021,12,UAE_REAL_ESTATE_MARKET,44,-0.03,72.84,36.36,25.0
2022,1,AFFORDABLE_HOUSING_UAE,46,0.88,84.02,56.52,15.22
2022,1,ARAMCO_UAE_OIL,43,0.42,80.02,41.86,23.26
2022,1,DLD_TRANSACTIONS,50,1.99,71.38,62.0,12.0
2022,1,DUBAI_INFRASTRUCTURE,37,1.46,77.54,56.76,21.62
2022,1,DUBAI_LUXURY_REAL_ESTATE,35,0.72,79.66,51.43,22.86
2022,1,DUBAI_PROPERTY_PRICES,47,0.85,83.28,44.68,17.02
2022,1,DUBAI_RENTAL_MARKET,39,1.7,79.0,58.97,5.13
2022,1,DUBAI_TOURISM,42,0.9,79.17,52.38,16.67
2022,1,EXPO2020_DUBAI,46,1.08,80.07,50.0,26.09
2022,1,GOLDEN_VISA_UAE,36,1.19,75.42,55.56,19.44
2022,1,OFFPLAN_SALES_UAE,29,0.92,75.48,58.62,17.24
2022,1,PROPTECH_UAE,44,0.63,79.27,45.45,20.45
2022,1,REITS_UAE,44,1.44,76.45,59.09,9.09
2022,1,SUSTAINABLE_BUILDINGS_UAE,51,0.07,73.33,41.18,27.45
2022,1,UAE_CRYPTO_REGULATION,41,1.19,74.8,51.22,9.76
2022,1,UAE_ECONOMY_GROWTH,50,0.4,73.9,50.0,24.0
2022,1,UAE_FINTECH,44,1.51,80.34,50.0,18.18
2022,1,UAE_MORTGAGE_MARKET,37,1.97,74.41,59.46,10.81
2022,1,UAE_PROPERTY_INVESTMENT,44,0.52,75.7,50.0,25.0
2022,1,UAE_REAL_ESTATE_MARKET,43,1.71,79.49,51.16,6.98
2022,2,AFFORDABLE_HOUSING_UAE,35,2.1,71.66,68.57,5.71
2022,2,ARAMCO_UAE_OIL,36,1.13,83.19,55.56,11.11
2022,2,DLD_TRANSACTIONS,41,0.2,91.76,31.71,24.39
2022,2,DUBAI_INFRASTRUCTURE,31,0.67,56.97,38.71,12.9
2022,2,DUBAI_LUXURY_REAL_ESTATE,34,2.41,67.91,67.65,8.82
2022,2,DUBAI_PROPERTY_PRICES,43,0.13,77.51,37.21,27.91
2022,2,DUBAI_RENTAL_MARKET,33,1.38,81.76,57.58,15.15
2022,2,DUBAI_TOURISM,36,0.45,78.19,41.67,25.0
2022,2,EXPO2020_DUBAI,45,1.36,69.96,57.78,17.78
2022,2,GOLDEN_VISA_UAE,40,0.34,69.22,42.5,25.0
2022,2,OFFPLAN_SALES_UAE,37,0.86,73.78,40.54,16.22
2022,2,PROPTECH_UAE,38,0.88,80.29,57.89,23.68
2022,2,REITS_UAE,37,0.73,74.59,43.24,21.62
2022,2,SUSTAINABLE_BUILDINGS_UAE,41,0.09,77.2,36.59,24.39
2022,2,UAE_CRYPTO_REGULATION,45,1.18,83.18,53.33,20.0
2022,2,UAE_ECONOMY_GROWTH,43,0.56,81.14,44.19,25.58
2022,2,UAE_FINTECH,42,0.94,73.14,52.38,16.67
2022,2,UAE_MORTGAGE_MARKET,37,1.22,69.59,51.35,18.92
2022,2,UAE_PROPERTY_INVESTMENT,29,0.69,82.62,41.38,20.69
2022,2,UAE_REAL_ESTATE_MARKET,42,0.24,75.02,40.48,23.81
2022,3,AFFORDABLE_HOUSING_UAE,48,0.49,68.58,43.75,22.92
2022,3,ARAMCO_UAE_OIL,59,0.52,76.58,45.76,23.73
2022,3,DLD_TRANSACTIONS,45,1.62,81.96,57.78,11.11
2022,3,DUBAI_INFRASTRUCTURE,34,2.05,87.5,67.65,14.71
2022,3,DUBAI_LUXURY_REAL_ESTATE,41,1.23,74.71,56.1,26.83
2022,3,DUBAI_PROPERTY_PRICES,51,0.85,85.76,49.02,21.57
2022,3,DUBAI_RENTAL_MARKET,46,1.0,78.7,43.48,13.04
2022,3,DUBAI_TOURISM,57,1.01,84.12,49.12,22.81
2022,3,EXPO2020_DUBAI,34,1.01,86.71,44.12,17.65
2022,3,GOLDEN_VISA_UAE,42,1.02,77.29,42.86,16.67
2022,3,OFFPLAN_SALES_UAE,45,0.17,74.98,37.78,22.22
2022,3,PROPTECH_UAE,38,0.77,85.29,50.0,23.68
2022,3,REITS_UAE,51,0.93,72.57,43.14,19.61
2022,3,SUSTAINABLE_BUILDINGS_UAE,41,0.8,80.34,43.9,19.51
2022,3,UAE_CRYPTO_REGULATION,42,1.6,58.45,64.29,7.14
2022,3,UAE_ECONOMY_GROWTH,41,0.58,70.9,36.59,17.07
2022,3,UAE_FINTECH,36,0.69,66.61,38.89,19.44
2022,3,UAE_MORTGAGE_MARKET,48,0.25,67.83,43.75,29.17
2022,3,UAE_PROPERTY_INVESTMENT,41,0.73,80.83,48.78,19.51
2022,3,UAE_REAL_ESTATE_MARKET,52,1.25,72.83,57.69,21.15
2022,4,AFFORDABLE_HOUSING_UAE,41,0.22,69.56,43.9,19.51
2022,4,ARAMCO_UAE_OIL,44,0.92,85.7,50.0,18.18
2022,4,DLD_TRANSACTIONS,53,0.87,75.47,47.17,15.09
2022,4,DUBAI_INFRASTRUCTURE,31,0.85,76.26,51.61,22.58
2022,4,DUBAI_LUXURY_REAL_ESTATE,36,-0.01,79.0,41.67,30.56
2022,4,DUBAI_PROPERTY_PRICES,36,0.84,67.08,52.78,25.0
2022,4,DUBAI_RENTAL_MARKET,39,0.99,75.38,48.72,20.51
2022,4,DUBAI_TOURISM,37,0.35,84.57,51.35,24.32
2022,4,EXPO2020_DUBAI,45,0.54,80.02,48.89,28.89
2022,4,GOLDEN_VISA_UAE,35,0.93,78.17,40.0,11.43
2022,4,OFFPLAN_SALES_UAE,38,0.64,78.32,36.84,18.42
2022,4,PROPTECH_UAE,36,0.18,77.72,38.89,27.78
2022,4,REITS_UAE,46,1.04,78.93,43.48,19.57
2022,4,SUSTAINABLE_BUILDINGS_UAE,37,0.33,76.76,43.24,24.32
2022,4,UAE_CRYPTO_REGULATION,50,0.88,69.96,50.0,20.0
2022,4,UAE_ECONOMY_GROWTH,39,1.53,91.64,51.28,12.82
2022,4,UAE_FINTECH,45,1.33,64.96,57.78,13.33
2022,4,UAE_MORTGAGE_MARKET,37,1.19,72.95,45.95,18.92
2022,4,UAE_PROPERTY_INVESTMENT,36,1.13,86.08,61.11,13.89
2022,4,UAE_REAL_ESTATE_MARKET,40,0.87,82.98,47.5,22.5
2022,5,AFFORDABLE_HOUSING_UAE,44,0.45,69.18,47.73,27.27
2022,5,ARAMCO_UAE_OIL,40,0.78,84.18,52.5,22.5
2022,5,DLD_TRANSACTIONS,45,0.68,81.87,40.0,22.22
2022,5,DUBAI_INFRASTRUCTURE,30,0.88,66.5,56.67,20.0
2022,5,DUBAI_LUXURY_REAL_ESTATE,39,0.59,68.74,43.59,12.82
2022,5,DUBAI_PROPERTY_PRICES,40,0.73,69.18,50.0,20.0
2022,5,DUBAI_RENTAL_MARKET,31,0.47,80.23,48.39,29.03
2022,5,DUBAI_TOURISM,46,0.4,75.11,36.96,26.09
2022,5,EXPO2020_DUBAI,43,0.58,77.98,51.16,25.58
2022,5,GOLDEN_VISA_UAE,47,1.46,77.96,55.32,14.89
2022,5,OFFPLAN_SALES_UAE,51,0.54,74.43,47.06,25.49
2022,5,PROPTECH_UAE,44,-0.36,78.0,38.64,34.09
2022,5,REITS_UAE,44,0.44,68.98,45.45,27.27
2022,5,SUSTAINABLE_BUILDINGS_UAE,49,0.52,82.9,44.9,22.45
2022,5,UAE_CRYPTO_REGULATION,54,1.25,80.09,51.85,14.81
2022,5,UAE_ECONOMY_GROWTH,51,0.24,79.04,41.18,27.45
2022,5,UAE_FINTECH,44,1.27,73.73,54.55,15.91
2022,5,UAE_MORTGAGE_MARKET,44,0.22,80.91,36.36,22.73
2022,5,UAE_PROPERTY_INVESTMENT,33,0.48,93.21,39.39,18.18
2022,5,UAE_REAL_ESTATE_MARKET,41,0.12,65.0,46.34,29.27
2022,6,AFFORDABLE_HOUSING_UAE,48,1.27,72.77,62.5,14.58
2022,6,ARAMCO_UAE_OIL,30,0.77,77.93,50.0,16.67
2022,6,DLD_TRANSACTIONS,39,0.09,75.9,41.03,20.51
2022,6,DUBAI_INFRASTRUCTURE,42,1.42,80.14,52.38,11.9
2022,6,DUBAI_LUXURY_REAL_ESTATE,36,0.8,69.5,38.89,22.22
2022,6,DUBAI_PROPERTY_PRICES,39,1.15,71.54,53.85,20.51
2022,6,DUBAI_RENTAL_MARKET,48,0.32,74.69,58.33,33.33
2022,6,DUBAI_TOURISM,40,1.15,72.65,50.0,20.0
2022,6,EXPO2020_DUBAI,43,0.73,78.05,48.84,23.26
2022,6,GOLDEN_VISA_UAE,33,0.31,80.61,33.33,27.27
2022,6,OFFPLAN_SALES_UAE,35,-0.39,71.0,40.0,34.29
2022,6,PROPTECH_UAE,46,1.3,75.33,50.0,15.22
2022,6,REITS_UAE,47,1.09,73.74,55.32,14.89
2022,6,SUSTAINABLE_BUILDINGS_UAE,42,1.29,81.9,59.52,14.29
2022,6,UAE_CRYPTO_REGULATION,39,0.51,71.44,46.15,25.64
2022,6,UAE_ECONOMY_GROWTH,36,0.4,75.08,41.67,25.0
2022,6,UAE_FINTECH,36,0.87,71.72,41.67,22.22
2022,6,UAE_MORTGAGE_MARKET,39,0.55,76.46,48.72,25.64
2022,6,UAE_PROPERTY_INVESTMENT,39,0.86,81.92,56.41,17.95
2022,6,UAE_REAL_ESTATE_MARKET,51,1.8,71.0,64.71,15.69
2022,7,AFFORDABLE_HOUSING_UAE,57,0.61,69.75,47.37,21.05
2022,7,ARAMCO_UAE_OIL,37,0.46,70.7,37.84,21.62
2022,7,DLD_TRANSACTIONS,52,0.72,74.15,46.15,19.23
2022,7,DUBAI_INFRASTRUCTURE,45,0.48,75.09,42.22,22.22
2022,7,DUBAI_LUXURY_REAL_ESTATE,51,0.6,70.88,49.02,27.45
2022,7,DUBAI_PROPERTY_PRICES,52,1.08,74.87,57.69,17.31
2022,7,DUBAI_RENTAL_MARKET,39,2.03,78.18,69.23,10.26
2022,7,DUBAI_TOURISM,43,1.02,78.37,46.51,18.6
2022,7,EXPO2020_DUBAI,42,0.96,69.76,45.24,11.9
2022,7,GOLDEN_VISA_UAE,34,0.39,83.85,50.0,26.47
2022,7,OFFPLAN_SALES_UAE,44,0.69,75.68,50.0,22.73
2022,7,PROPTECH_UAE,36,1.0,86.14,41.67,16.67
2022,7,REITS_UAE,47,0.88,73.89,51.06,19.15
2022,7,SUSTAINABLE_BUILDINGS_UAE,43,1.77,76.49,55.81,13.95
2022,7,UAE_CRYPTO_REGULATION,27,1.79,69.26,70.37,11.11
2022,7,UAE_ECONOMY_GROWTH,40,-0.08,63.82,40.0,30.0
2022,7,UAE_FINTECH,56,0.96,75.25,46.43,21.43
2022,7,UAE_MORTGAGE_MARKET,40,1.18,78.15,50.0,25.0
2022,7,UAE_PROPERTY_INVESTMENT,34,0.77,66.68,41.18,14.71
2022,7,UAE_REAL_ESTATE_MARKET,38,0.99,87.74,44.74,15.79
2022,8,AFFORDABLE_HOUSING_UAE,28,1.56,76.54,57.14,17.86
2022,8,ARAMCO_UAE_OIL,36,0.35,73.53,38.89,27.78
2022,8,DLD_TRANSACTIONS,46,0.34,82.67,39.13,23.91
2022,8,DUBAI_INFRASTRUCTURE,42,1.18,72.29,47.62,16.67
2022,8,DUBAI_LUXURY_REAL_ESTATE,39,1.24,74.46,53.85,12.82
2022,8,DUBAI_PROPERTY_PRICES,41,1.15,71.66,56.1,19.51
2022,8,DUBAI_RENTAL_MARKET,46,0.8,79.15,47.83,23.91
2022,8,DUBAI_TOURISM,45,0.69,71.87,48.89,26.67
2022,8,EXPO2020_DUBAI,40,-0.08,73.92,42.5,30.0
2022,8,GOLDEN_VISA_UAE,45,0.38,78.42,42.22,22.22
2022,8,OFFPLAN_SALES_UAE,36,1.19,68.56,47.22,13.89
2022,8,PROPTECH_UAE,40,1.17,69.85,55.0,12.5
2022,8,REITS_UAE,45,0.55,70.33,42.22,22.22
2022,8,SUSTAINABLE_BUILDINGS_UAE,34,1.33,67.15,52.94,20.59
2022,8,UAE_CRYPTO_REGULATION,38,0.27,77.71,42.11,23.68
2022,8,UAE_ECONOMY_GROWTH,29,2.02,68.72,72.41,3.45
2022,8,UAE_FINTECH,39,0.62,70.28,46.15,23.08
2022,8,UAE_MORTGAGE_MARKET,43,1.45,68.16,51.16,18.6
2022,8,UAE_PROPERTY_INVESTMENT,34,0.87,73.65,47.06,17.65
2022,8,UAE_REAL_ESTATE_MARKET,44,0.79,67.07,40.91,27.27
2022,9,AFFORDABLE_HOUSING_UAE,32,1.53,78.34,65.62,18.75
2022,9,ARAMCO_UAE_OIL,39,1.75,81.0,58.97,10.26
2022,9,DLD_TRANSACTIONS,49,0.09,79.16,42.86,18.37
2022,9,DUBAI_INFRASTRUCTURE,53,0.86,74.32,50.94,24.53
2022,9,DUBAI_LUXURY_REAL_ESTATE,38,1.29,70.26,55.26,15.79
2022,9,DUBAI_PROPERTY_PRICES,49,0.38,76.27,42.86,22.45
2022,9,DUBAI_RENTAL_MARKET,33,0.46,59.58,48.48,33.33
2022,9,DUBAI_TOURISM,38,0.53,68.47,44.74,21.05
2022,9,EXPO2020_DUBAI,52,-0.55,78.58,40.38,40.38
2022,9,GOLDEN_VISA_UAE,48,0.58,72.0,45.83,20.83
2022,9,OFFPLAN_SALES_UAE,35,1.33,80.11,65.71,17.14
2022,9,PROPTECH_UAE,49,0.98,72.41,48.98,20.41
2022,9,REITS_UAE,50,0.93,76.16,58.0,26.0
2022,9,SUSTAINABLE_BUILDINGS_UAE,47,1.19,71.11,55.32,19.15
2022,9,UAE_CRYPTO_REGULATION,48,0.33,69.98,37.5,20.83
2022,9,UAE_ECONOMY_GROWTH,44,1.33,73.8,52.27,15.91
2022,9,UAE_FINTECH,44,1.28,79.36,56.82,13.64
2022,9,UAE_MORTGAGE_MARKET,45,1.28,78.27,51.11,15.56
2022,9,UAE_PROPERTY_INVESTMENT,36,2.59,81.03,66.67,8.33
2022,9,UAE_REAL_ESTATE_MARKET,36,1.6,73.14,61.11,11.11
2022,10,AFFORDABLE_HOUSING_UAE,45,1.62,83.44,57.78,15.56
2022,10,ARAMCO_UAE_OIL,42,1.2,73.67,57.14,14.29
2022,10,DLD_TRANSACTIONS,38,0.36,72.55,42.11,18.42
2022,10,DUBAI_INFRASTRUCTURE,43,1.95,76.67,65.12,13.95
2022,10,DUBAI_LUXURY_REAL_ESTATE,39,0.47,74.23,35.9,23.08
2022,10,DUBAI_PROPERTY_PRICES,44,-0.3,81.91,36.36,29.55
2022,10,DUBAI_RENTAL_MARKET,42,0.44,82.36,42.86,26.19
2022,10,DUBAI_TOURISM,50,1.61,72.24,54.0,12.0
2022,10,EXPO2020_DUBAI,48,0.71,76.08,41.67,20.83
2022,10,GOLDEN_VISA_UAE,43,1.65,82.12,58.14,13.95
2022,10,OFFPLAN_SALES_UAE,47,0.3,78.72,44.68,25.53
2022,10,PROPTECH_UAE,38,0.97,89.92,47.37,18.42
2022,10,REITS_UAE,34,0.81,79.74,41.18,17.65
2022,10,SUSTAINABLE_BUILDINGS_UAE,42,1.4,67.21,59.52,21.43
2022,10,UAE_CRYPTO_REGULATION,46,0.88,81.39,47.83,19.57
2022,10,UAE_ECONOMY_GROWTH,45,1.06,70.56,55.56,15.56
2022,10,UAE_FINTECH,31,1.0,83.52,58.06,16.13
2022,10,UAE_MORTGAGE_MARKET,51,0.99,70.49,49.02,19.61
2022,10,UAE_PROPERTY_INVESTMENT,38,0.73,68.63,55.26,23.68
2022,10,UAE_REAL_ESTATE_MARKET,45,0.58,82.16,40.0,20.0
2022,11,AFFORDABLE_HOUSING_UAE,40,0.79,88.2,42.5,20.0
2022,11,ARAMCO_UAE_OIL,35,0.28,63.8,48.57,20.0
2022,11,DLD_TRANSACTIONS,29,1.75,76.41,65.52,13.79
2022,11,DUBAI_INFRASTRUCTURE,42,0.21,64.12,30.95,23.81
2022,11,DUBAI_LUXURY_REAL_ESTATE,46,1.68,64.15,67.39,13.04
2022,11,DUBAI_PROPERTY_PRICES,48,1.34,73.54,54.17,10.42
2022,11,DUBAI_RENTAL_MARKET,42,0.16,76.48,45.24,26.19
2022,11,DUBAI_TOURISM,46,0.63,79.48,47.83,26.09
2022,11,EXPO2020_DUBAI,56,0.86,70.43,48.21,23.21
2022,11,GOLDEN_VISA_UAE,41,0.59,84.1,46.34,24.39
2022,11,OFFPLAN_SALES_UAE,31,1.25,69.68,48.39,12.9
2022,11,PROPTECH_UAE,51,1.38,83.39,58.82,9.8
2022,11,REITS_UAE,38,0.61,78.47,50.0,28.95
2022,11,SUSTAINABLE_BUILDINGS_UAE,36,1.35,78.89,63.89,19.44
2022,11,UAE_CRYPTO_REGULATION,37,0.74,85.73,56.76,21.62
2022,11,UAE_ECONOMY_GROWTH,36,1.1,62.28,55.56,13.89
2022,11,UAE_FINTECH,44,1.06,74.66,61.36,13.64
2022,11,UAE_MORTGAGE_MARKET,33,0.79,81.7,51.52,27.27
2022,11,UAE_PROPERTY_INVESTMENT,40,0.44,83.02,40.0,20.0
2022,11,UAE_REAL_ESTATE_MARKET,42,0.7,83.26,42.86,11.9
2022,12,AFFORDABLE_HOUSING_UAE,41,1.51,68.29,65.85,12.2
2022,12,ARAMCO_UAE_OIL,40,0.02,76.0,35.0,22.5
2022,12,DLD_TRANSACTIONS,50,1.1,69.28,50.0,14.0
2022,12,DUBAI_INFRASTRUCTURE,40,1.29,82.6,62.5,20.0
2022,12,DUBAI_LUXURY_REAL_ESTATE,48,0.16,79.08,41.67,25.0
2022,12,DUBAI_PROPERTY_PRICES,35,0.67,60.09,40.0,17.14
2022,12,DUBAI_RENTAL_MARKET,45,0.81,76.49,48.89,26.67
2022,12,DUBAI_TOURISM,35,0.66,59.06,54.29,25.71
2022,12,EXPO2020_DUBAI,43,0.25,69.84,32.56,23.26
2022,12,GOLDEN_VISA_UAE,46,0.44,85.22,43.48,30.43
2022,12,OFFPLAN_SALES_UAE,50,0.95,72.64,44.0,18.0
2022,12,PROPTECH_UAE,40,0.48,70.15,37.5,20.0
2022,12,REITS_UAE,41,-0.25,82.32,29.27,24.39
2022,12,SUSTAINABLE_BUILDINGS_UAE,44,1.52,74.2,50.0,9.09
2022,12,UAE_CRYPTO_REGULATION,41,-0.14,83.27,39.02,36.59
