date,year,month,quarter,state,petrol_price_inr,diesel_price_inr,cng_price_inr,rbi_repo_rate_pct,india_gdp_growth_pct,india_cpi_pct,usd_inr_rate,consumer_confidence_index,diwali_month,navratri_month,eid_month,financial_year_end,budget_month,new_model_launches,gst_rate_pct,bs6_norms_active,ev_subsidy_active
2021-01-01,2021,1,Q1,Telangana,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-01-01,2021,1,Q1,Tripura,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-01-01,2021,1,Q1,Uttar Pradesh,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-01-01,2021,1,Q1,Uttarakhand,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-01-01,2021,1,Q1,West Bengal,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-01-01,2021,1,Q1,All India,84.2,75.62,50.52,4.0,8.7,5.13,73.92,58,0,0,0,0,0,6,43.0,1,1
2021-02-01,2021,2,Q1,Andaman & Nicobar Island,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Andhra Pradesh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Arunachal Pradesh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Assam,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Bihar,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Chandigarh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Chhattisgarh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Dadra and Nagar Haveli,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Daman and Diu,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Delhi,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Goa,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Gujarat,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Haryana,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Himachal Pradesh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Jammu and Kashmir,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Jharkhand,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Karnataka,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Kerala,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Ladakh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Lakshadweep,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Madhya Pradesh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Maharashtra,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Manipur,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Meghalaya,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Mizoram,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Nagaland,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Odisha,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Puducherry,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Punjab,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Rajasthan,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Sikkim,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Tamil Nadu,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Telangana,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Tripura,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Uttar Pradesh,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,Uttarakhand,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,West Bengal,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-02-01,2021,2,Q1,All India,87.67,77.82,52.6,4.0,8.7,5.13,73.92,58,0,0,0,0,1,6,43.0,1,1
2021-03-01,2021,3,Q1,Andaman & Nicobar Island,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Andhra Pradesh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Arunachal Pradesh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Assam,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Bihar,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Chandigarh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Chhattisgarh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Dadra and Nagar Haveli,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Daman and Diu,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Delhi,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Goa,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Gujarat,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Haryana,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Himachal Pradesh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Jammu and Kashmir,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Jharkhand,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Karnataka,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Kerala,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Ladakh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Lakshadweep,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Madhya Pradesh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Maharashtra,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Manipur,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Meghalaya,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Mizoram,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Nagaland,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Odisha,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Puducherry,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Punjab,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Rajasthan,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Sikkim,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Tamil Nadu,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Telangana,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Tripura,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Uttar Pradesh,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,Uttarakhand,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,West Bengal,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-03-01,2021,3,Q1,All India,90.56,80.87,54.34,4.0,8.7,5.13,73.92,58,0,0,0,1,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Andaman & Nicobar Island,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Andhra Pradesh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Arunachal Pradesh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Assam,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Bihar,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Chandigarh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Chhattisgarh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Dadra and Nagar Haveli,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Daman and Diu,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Delhi,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Goa,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Gujarat,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Haryana,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Himachal Pradesh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Jammu and Kashmir,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Jharkhand,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Karnataka,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Kerala,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Ladakh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Lakshadweep,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Madhya Pradesh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Maharashtra,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Manipur,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Meghalaya,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Mizoram,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Nagaland,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Odisha,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Puducherry,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Punjab,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Rajasthan,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Sikkim,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Tamil Nadu,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Telangana,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Tripura,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Uttar Pradesh,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,Uttarakhand,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,West Bengal,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-04-01,2021,4,Q2,All India,91.17,81.47,54.7,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Andaman & Nicobar Island,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Andhra Pradesh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Arunachal Pradesh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Assam,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Bihar,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Chandigarh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Chhattisgarh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Dadra and Nagar Haveli,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Daman and Diu,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Delhi,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Goa,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Gujarat,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Haryana,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Himachal Pradesh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Jammu and Kashmir,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Jharkhand,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Karnataka,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Kerala,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Ladakh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Lakshadweep,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Madhya Pradesh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Maharashtra,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Manipur,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Meghalaya,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Mizoram,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Nagaland,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Odisha,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Puducherry,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Punjab,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Rajasthan,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Sikkim,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Tamil Nadu,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Telangana,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Tripura,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Uttar Pradesh,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,Uttarakhand,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,West Bengal,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-05-01,2021,5,Q2,All India,92.58,82.71,55.55,4.0,8.7,5.13,73.92,58,0,0,1,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Andaman & Nicobar Island,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Andhra Pradesh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Arunachal Pradesh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Assam,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Bihar,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Chandigarh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Chhattisgarh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Dadra and Nagar Haveli,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Daman and Diu,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Delhi,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Goa,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Gujarat,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Haryana,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Himachal Pradesh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Jammu and Kashmir,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Jharkhand,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Karnataka,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Kerala,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Ladakh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Lakshadweep,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Madhya Pradesh,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Maharashtra,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Manipur,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Meghalaya,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Mizoram,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Nagaland,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Odisha,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Puducherry,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Punjab,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Rajasthan,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
2021-06-01,2021,6,Q2,Sikkim,96.72,86.67,58.03,4.0,8.7,5.13,73.92,58,0,0,0,0,0,3,43.0,1,1
